subject,combination_id,combination_rel_probs,combination_freq
16,ALLDONE_OTHER,2.338527173314559e-4,6
16,ALLDONE_PLAY_ALL,0.0017956547937951078,6
16,GOOUTSIDE_NOW,5.67309369822606e-4,1
16,GOOUTSIDE_OWNNAME,0.013129159701608882,17
16,GOOUTSIDE_PLAY_ALL,0.017424502073122898,5
16,GOOUTSIDE_WALK,0.007131889220627048,9
16,GOOUTSIDE_WANT,0.0024313258706683116,2
16,HELP_OWNNAME,4.510016691392364e-4,1
16,OTHER_OWNNAME,0.0014031163039887353,1
16,OTHER_PLAY_ALL,0.0018621605268986303,4
16,OWNNAME_PERSON_PARENT,7.51669448565394e-4,2
16,OWNNAME_PLAY_ALL,0.010773928762770647,31
16,OWNNAME_WALK,0.004409794098250311,1
16,OWNNAME_WANT,0.001503338897130788,5
16,OWNNAME_YES,0.001503338897130788,1
16,PLAY_ALL_WANT,0.0019951719931056754,4
16,WALK_WANT,8.166285367130206e-4,1
16,WANT_YES,2.7839609206125704e-4,2
3914,ALLDONE_GOOUTSIDE,0.009308407925613958,38
3914,ALLDONE_LATER,2.1300704635272215e-4,3
3914,ALLDONE_NOW,0.001093436171277307,15
3914,ALLDONE_OTHER,0.0028684948908833247,9
3914,ALLDONE_OWNNAME,6.106201995444701e-4,1
3914,ALLDONE_PERSON_PARENT,2.5560845562326654e-4,1
3914,ALLDONE_PLAY_ALL,0.002002266235715588,5
3914,ALLDONE_WATER,8.520281854108885e-5,1
3914,GOOUTSIDE_HELP,0.0020008727316740285,5
3914,GOOUTSIDE_LATER,0.0026098339978356893,5
3914,GOOUTSIDE_NOW,0.013397147855556537,54
3914,GOOUTSIDE_OTHER,0.03514576450418728,80
3914,GOOUTSIDE_OWNNAME,0.007481524127128975,14
3914,GOOUTSIDE_PERSON_PARENT,0.0031318007974028266,14
3914,GOOUTSIDE_PLAY_ALL,0.02453243957965548,82
3914,GOOUTSIDE_WALK,7.829501993507067e-4,2
3914,GOOUTSIDE_WANT,0.01261419765620583,15
3914,GOOUTSIDE_YES,7.829501993507067e-4,3
3914,HELP_OTHER,6.165923597225839e-4,4
3914,HELP_OWNNAME,1.3125480924787677e-4,1
3914,HELP_PERSON_PARENT,5.4943873638646085e-5,1
3914,HELP_PLAY_ALL,4.3039367683606104e-4,1
3914,HELP_WANT,2.2130171326676897e-4,2
3914,LATER_NOW,3.065708891431702e-4,3
3914,LATER_OTHER,8.04250903985979e-4,4
3914,LATER_PLAY_ALL,5.613830567426883e-4,1
3914,LATER_WATER,2.388864071245482e-5,1
3914,NOW_OTHER,0.004128487973794692,18
3914,NOW_OWNNAME,8.788365488770878e-4,3
3914,NOW_PERSON_PARENT,3.678850669718042e-4,1
3914,NOW_PLAY_ALL,0.0028817663579457998,15
3914,NOW_WATER,1.2262835565726807e-4,2
3914,OTHER_OWNNAME,0.0023055192580931395,17
3914,OTHER_PERSON_PARENT,9.651010847831747e-4,3
3914,OTHER_PLAY_ALL,0.007559958497468202,24
3914,OTHER_WALK,2.4127527119579368e-4,1
3914,OTHER_WANT,0.003887212702598898,23
3914,OTHER_WATER,3.217003615943916e-4,1
3914,OTHER_YES,2.4127527119579368e-4,1
3914,OWNNAME_PERSON_PARENT,2.0544231012711143e-4,4
3914,OWNNAME_PLAY_ALL,0.0016092980959957063,9
3914,OWNNAME_WANT,8.2747597134531e-4,1
3914,OWNNAME_WATER,6.848077004237048e-5,1
3914,PERSON_PARENT_WANT,3.4638529033059485e-4,1
3914,PLAY_ALL_WALK,1.6841491702280646e-4,2
3914,PLAY_ALL_WANT,0.002713351440922993,3
3914,PLAY_ALL_WATER,2.245532226970753e-4,1
3914,PLAY_ALL_YES,1.6841491702280646e-4,1
3915,ALLDONE_NOW,0.007354872603099553,2
3915,ALLDONE_PLAY_ALL,0.01455325855506933,3
3915,GOOUTSIDE_LATER,0.009299778124283934,1
3915,GOOUTSIDE_NOW,0.016811137378513263,2
3915,GOOUTSIDE_OTHER,0.0139496671864259,5
3915,GOOUTSIDE_PLAY_ALL,0.03326459098301561,2
3915,LATER_NOW,0.006829524560021013,1
3915,LATER_PLAY_ALL,0.013513740086850091,2
3915,NOW_OTHER,0.01024428684003152,1
3915,NOW_PLAY_ALL,0.02442868400315209,12
3915,OTHER_PLAY_ALL,0.020270610130275136,1
3920,ALLDONE_HELP,0.0011988473916203014,1
3920,ALLDONE_OTHER,0.012551198202065603,17
3920,ALLDONE_YES,0.005015586026166567,41
3920,HELP_OTHER,0.0028211408802808007,9
3920,HELP_OWNNAME,1.9247549865463554e-4,1
3920,HELP_PERSON_PARENT,2.2547129842400164e-4,1
3920,HELP_WANT,2.7496499807805075e-4,4
3920,HELP_YES,0.001127356492120008,1
3920,LOVEYOU_OTHER,0.003857478346506401,3
3920,LOVEYOU_OWNNAME,2.631807838747057e-4,1
3920,LOVEYOU_PERSON_PARENT,3.0829748968179817e-4,4
3920,LOVEYOU_PLAY_ALL,3.2333639161749567e-4,2
3920,LOVEYOU_WANT,3.7597254839243674e-4,6
3920,LOVEYOU_YES,0.0015414874484089907,1
3920,OTHER_OWNNAME,0.0020151006287720003,5
3920,OTHER_PERSON_PARENT,0.0023605464508472005,9
3920,OTHER_PLAY_ALL,0.002475695058205601,3
3920,OTHER_WALK,0.0022453978434888006,1
3920,OTHER_WANT,0.0028787151839600005,7
3920,OTHER_YES,0.011802732254236004,42
3920,OWNNAME_PERSON_PARENT,1.6105092744571545e-4,4
3920,OWNNAME_WALK,1.5319478464348544e-4,1
3920,OWNNAME_WANT,1.9640357005575054e-4,2
3920,OWNNAME_YES,8.052546372285772e-4,1
3920,PERSON_PARENT_PLAY_ALL,1.9786256800473614e-4,2
3920,PERSON_PARENT_WALK,1.794567477252258e-4,1
3920,PERSON_PARENT_YES,9.432982893249048e-4,1
3920,PLAY_ALL_WALK,1.8821073541913926e-4,1
3920,PLAY_ALL_WANT,2.412958146399221e-4,3
3920,WANT_YES,0.001150363767469396,1
4041,FOOD_GOOUTSIDE,0.0018180499326796316,5
4041,FOOD_OTHER,0.0036747817788205317,5
4041,FOOD_OWNNAME,0.0010057297499929875,2
4041,FOOD_PERSON_PARENT,0.0012120332884530875,3
4041,FOOD_PLAY_ALL,0.0021275052403697814,3
4041,FOOD_WALK,0.006085954384572951,7
4041,FOOD_WATER,0.008755006413400495,24
4041,FOOD_YES,0.007916898288406337,69
4041,GOOUTSIDE_OTHER,0.0013563985099834949,7
4041,GOOUTSIDE_OWNNAME,3.712248553639038e-4,5
4041,GOOUTSIDE_PERSON_PARENT,4.47373543643679e-4,2
4041,GOOUTSIDE_PLAY_ALL,7.852833478851812e-4,1
4041,GOOUTSIDE_WALK,0.002246386304253367,3
4041,GOOUTSIDE_WANT,7.99561226937639e-4,4
4041,GOOUTSIDE_WATER,0.0032315599588729578,7
4041,GOOUTSIDE_YES,0.002922205912736371,5
4041,OTHER_OWNNAME,7.50348111905763e-4,10
4041,OTHER_PERSON_PARENT,9.042656733223299e-4,10
4041,OTHER_WALK,0.00454056806178872,2
4041,OTHER_WANT,0.0016161343948739512,14
4041,OTHER_WATER,0.006531876512615553,12
4041,OTHER_YES,0.00590658641936075,19
4041,OWNNAME_PERSON_PARENT,2.474832369092692e-4,7
4041,OWNNAME_WALK,0.0012426817853316498,2
4041,OWNNAME_WANT,4.423104659655024e-4,3
4041,OWNNAME_WATER,0.0017876714666105725,2
4041,PERSON_PARENT_PLAY_ALL,5.235222319234541e-4,3
4041,PERSON_PARENT_WALK,0.0014975908695022445,12
4041,PERSON_PARENT_WANT,5.33040817958426e-4,2
4041,PERSON_PARENT_WATER,0.002154373305915305,2
4041,PLAY_ALL_WALK,0.0026287499305092587,7
4041,PLAY_ALL_WATER,0.003781612717830057,3
4041,PLAY_ALL_YES,0.003419602663840434,14
4041,WALK_WANT,0.0026765453837912455,2
4041,WALK_WATER,0.010817704259489618,12
4041,WALK_YES,0.009782136105046576,63
4041,WANT_WATER,0.003850369312699694,10
4041,WANT_YES,0.003481777257728442,1
4041,WATER_YES,0.014072183083319121,79
4080,ALLDONE_PLAY_ALL,0.006513756853276998,1
4080,ALLDONE_YES,0.010386801468738997,2
4080,LOVEYOU_YES,0.004451486343745284,1
4080,PLAY_ALL_YES,0.02745083245309592,1
4080,WATER_YES,0.012612544640611638,1
4141,ALLDONE_FOOD,0.0014977876586183482,8
4141,ALLDONE_GOOUTSIDE,9.985251057455656e-4,5
4141,ALLDONE_LATER,1.062480226154889e-4,10
4141,ALLDONE_NOW,7.942813341157908e-5,6
4141,ALLDONE_WALK,0.0011563498383685732,8
4141,ALLDONE_YES,0.001302827694789927,12
4141,FOOD_GOOUTSIDE,0.011692406883407752,6
4141,FOOD_HELP,7.609727620399673e-4,7
4141,FOOD_LATER,0.0012441300712716925,7
4141,FOOD_LOVEYOU,7.851306275015536e-4,1
4141,FOOD_NOW,9.300778202710712e-4,2
4141,FOOD_OTHER,9.663146184634506e-4,4
4141,FOOD_OWNNAME,3.019733182698283e-4,2
4141,FOOD_PERSON_PARENT,8.213674256939329e-4,2
4141,FOOD_WALK,0.0135404835912191,14
4141,FOOD_WANT,0.0012320511385408995,17
4141,FOOD_WATER,0.0027781545280824204,38
4141,FOOD_YES,0.015255692038991726,140
4141,GOOUTSIDE_LATER,8.294200475144617e-4,5
4141,GOOUTSIDE_LOVEYOU,5.234204183343691e-4,1
4141,GOOUTSIDE_NOW,6.200518801807142e-4,3
4141,GOOUTSIDE_OTHER,6.442097456423004e-4,1
4141,GOOUTSIDE_PERSON_PARENT,5.475782837959553e-4,2
4141,GOOUTSIDE_WALK,0.009026989060812734,114
4141,GOOUTSIDE_WATER,0.0018521030187216136,1
4141,GOOUTSIDE_YES,0.010170461359327818,10
4141,HELP_LATER,5.398085019980485e-5,3
4141,HELP_PERSON_PARENT,3.5637842850356604e-5,1
4141,HELP_PLAY_ALL,3.196924138046695e-5,8
4141,HELP_WANT,5.3456764275534906e-5,1
4141,HELP_WATER,1.205397625820885e-4,5
4141,HELP_YES,6.619205223529469e-4,1
4141,LATER_LOVEYOU,5.5694527983925636e-5,1
4141,LATER_NOW,6.597659468865037e-5,1
4141,LATER_WALK,9.60516397999702e-4,23
4141,LATER_WANT,8.739756699016023e-5,1
4141,LATER_YES,0.0010821875206722782,18
4141,LOVEYOU_NOW,4.163571509477936e-5,1
4141,LOVEYOU_OTHER,4.3257885812757776e-5,2
4141,LOVEYOU_PERSON_PARENT,3.6769202940844115e-5,2
4141,LOVEYOU_WALK,6.061511249512684e-4,3
4141,LOVEYOU_WANT,5.515380441126617e-5,1
4141,LOVEYOU_YES,6.829338722689135e-4,6
4141,NOW_WALK,7.180559480191948e-4,8
4141,NOW_WANT,6.533604522565377e-5,1
4141,NOW_WATER,1.4732637648921928e-4,4
4141,NOW_YES,8.090139717647129e-4,8
4141,OTHER_OWNNAME,1.6637648389522222e-5,1
4141,OTHER_PERSON_PARENT,4.525440361950044e-5,1
4141,OTHER_PLAY_ALL,4.059586207043422e-5,7
4141,OTHER_WALK,7.460321537861764e-4,3
4141,OTHER_WANT,6.788160542925067e-5,2
4141,OTHER_WATER,1.5306636518360445e-4,2
4141,OTHER_YES,8.405339966386626e-4,1
4141,OWNNAME_PERSON_PARENT,1.4142001131093889e-5,3
4141,OWNNAME_WALK,2.331350480581801e-4,1
4141,OWNNAME_WATER,4.783323911987639e-5,1
4141,PERSON_PARENT_WALK,6.341273307182499e-4,1
4141,PERSON_PARENT_WANT,5.7699364614863066e-5,4
4141,PLAY_ALL_WANT,5.175972413980363e-5,4
4141,WALK_WANT,9.51190996077375e-4,8
4141,WALK_YES,0.01177798262789926,23
4141,WANT_WATER,1.951596156090957e-4,3
4141,WANT_YES,0.001071680845714295,4
4141,WATER_YES,0.002416535240336155,13
4189,ALLDONE_OTHER,0.0027230445816858913,1
4189,ALLDONE_PERSON_PARENT,0.003104270823121916,3
4189,FOOD_LATER,0.001829885958892919,1
4189,FOOD_OTHER,0.007624524828720496,4
4189,FOOD_PLAY_ALL,0.0025923384417649684,1
4189,FOOD_WATER,0.0010674334760208692,1
4189,LATER_OTHER,0.006535306996046139,1
4189,LATER_OWNNAME,0.001960592098813842,1
4189,LATER_PERSON_PARENT,0.007450249975492599,1
4189,LOVEYOU_OTHER,0.004356871330697426,3
4189,LOVEYOU_PERSON_PARENT,0.004966833316995066,2
4189,LOVEYOU_PLAY_ALL,0.0014813362524371248,2
4189,LOVEYOU_WALK,6.099619862976396e-4,1
4189,LOVEYOU_WATER,6.099619862976396e-4,1
4189,OTHER_OWNNAME,0.008169133745057674,2
4189,OTHER_PERSON_PARENT,0.03104270823121916,3
4189,OTHER_PLAY_ALL,0.00925835157773203,5
4189,OTHER_WALK,0.003812262414360248,1
4189,OTHER_WANT,0.004901480247034604,1
4189,OWNNAME_PERSON_PARENT,0.00931281246936575,1
4189,PLAY_ALL_WALK,0.0012961692208824842,1
4219,FOOD_GOOUTSIDE,9.003375671617709e-4,2
4219,FOOD_HELP,0.0012068354623657777,3
4219,FOOD_LOVEYOU,0.0021071730295275488,1
4219,FOOD_OTHER,0.007260168892644918,8
4219,FOOD_OWNNAME,4.980590797065115e-4,1
4219,FOOD_YES,0.003812067571599838,1
4219,GOOUTSIDE_HELP,2.070119223766115e-4,1
4219,GOOUTSIDE_OTHER,0.0012453574377894567,2
4219,HELP_LATER,2.1582094035008434e-4,1
4219,HELP_LOVEYOU,4.8449598854100566e-4,2
4219,HELP_OTHER,0.0016693089059731014,2
4219,HELP_YES,8.764972883605465e-4,1
4219,LATER_YES,6.81720113169314e-4,1
4219,LOVEYOU_OTHER,0.002914666343762558,2
4219,LOVEYOU_PLAY_ALL,3.768302133096711e-4,1
4219,LOVEYOU_YES,0.001530392090788256,4
4219,OTHER_PERSON_PARENT,3.444605678992114e-4,1
4219,OTHER_PLAY_ALL,0.0012983513713124123,1
4219,OTHER_WANT,5.29939335229556e-4,1
4219,OTHER_YES,0.005272896385534082,2
4219,OWNNAME_PERSON_PARENT,2.3630540278046164e-5,1
4219,OWNNAME_YES,3.617290396408605e-4,1
4219,PERSON_PARENT_YES,1.8086451982043025e-4,1
4219,PLAY_ALL_YES,6.81720113169314e-4,1
4271,ALLDONE_FOOD,0.0010958309409441651,3
4271,ALLDONE_GOOUTSIDE,6.336913747951882e-4,1
4271,ALLDONE_LATER,3.5010573193104314e-5,1
4271,ALLDONE_PLAY_ALL,3.921184197627684e-4,3
4271,FOOD_GOOUTSIDE,0.028335057187270557,17
4271,FOOD_LATER,0.0015654727727773788,4
4271,FOOD_OTHER,0.011584498518552604,19
4271,FOOD_OWNNAME,0.0015654727727773788,2
4271,FOOD_PLAY_ALL,0.017533295055106642,10
4271,FOOD_WALK,0.012367234904941293,6
4271,FOOD_WANT,0.02301244975982747,71
4271,FOOD_YES,0.0068880802002204665,6
4271,GOOUTSIDE_OTHER,0.006699023104977704,7
4271,GOOUTSIDE_PLAY_ALL,0.010139061996723011,6
4271,GOOUTSIDE_WALK,0.0071516598012599806,14
4271,GOOUTSIDE_WANT,0.013307518870698951,3
4271,LATER_OTHER,3.7011177375567423e-4,4
4271,LATER_PLAY_ALL,5.60169171089669e-4,2
4271,OTHER_PLAY_ALL,0.004145251866063552,2
4271,OTHER_WALK,0.0029238830126698265,4
4271,OTHER_WANT,0.005440643074208411,3
4271,OTHER_YES,0.0016284918045249665,4
4271,OWNNAME_PLAY_ALL,5.60169171089669e-4,2
4271,PLAY_ALL_WALK,0.0044253364516083854,4
4271,PLAY_ALL_WANT,0.008234486815018136,10
4271,PLAY_ALL_YES,0.002464744352794544,1
4271,WALK_WANT,0.005808254092736006,10
4271,WANT_YES,0.0032349769630428387,1
4285,ALLDONE_LATER,0.007895065449824039,4
4285,ALLDONE_NOW,0.008056189234514326,2
4285,ALLDONE_OTHER,0.00692832274168232,4
4285,LATER_NOW,0.0032896106040933497,4
4285,LATER_OTHER,0.002829065119520281,6
4285,NOW_OTHER,0.0028868011423676333,3
4285,OTHER_PLAY_ALL,9.815123884049954e-4,1
4285,OWNNAME_PERSON_PARENT,5.370792823009552e-4,5
4285,OWNNAME_PLAY_ALL,4.565173899558118e-4,4
4285,PERSON_PARENT_PLAY_ALL,4.565173899558118e-4,2
4392,FOOD_GOOUTSIDE,0.19716894898077283,1
4407,ALLDONE_LATER,2.893406890166274e-4,1
4407,ALLDONE_OTHER,0.014177693761814745,2
4407,ALLDONE_PERSON_PARENT,0.0040507696462327835,1
4407,ALLDONE_WANT,0.008246209636973882,2
4407,ALLDONE_YES,0.013888353072798117,2
4407,LATER_WANT,2.7487365456579607e-4,1
4407,OTHER_PERSON_PARENT,0.006616257088846881,2
4407,OTHER_WANT,0.013468809073724008,3
4407,OTHER_YES,0.022684310018903593,7
4407,PERSON_PARENT_YES,0.006481231433972455,2
4407,WANT_YES,0.013193935419158212,6
4422,ALLDONE_LATER,0.0018136160714285715,2
4422,ALLDONE_PERSON_PARENT,0.004185267857142857,1
4422,GOOUTSIDE_PERSON_PARENT,0.015545280612244899,1
4422,HELP_PERSON_PARENT,0.015545280612244899,3
4422,LATER_PERSON_PARENT,0.007772640306122449,1
4455,ALLDONE_FOOD,8.801824111962525e-4,3
4455,ALLDONE_GOOUTSIDE,4.289496560893129e-4,2
4455,ALLDONE_LATER,1.0863010771092989e-4,2
4455,ALLDONE_NOW,2.3397253968507974e-4,1
4455,ALLDONE_OTHER,4.6794507937015947e-4,1
4455,ALLDONE_PERSON_PARENT,2.2004560279906312e-4,1
4455,ALLDONE_PLAY_ALL,7.826938529941358e-4,1
4455,ALLDONE_WANT,6.963468443008325e-5,1
4455,ALLDONE_WATER,2.228309901762664e-4,1
4455,FOOD_HELP,0.0016050385145343427,1
4455,FOOD_LATER,6.730806673853696e-4,1
4455,FOOD_NOW,0.0014497122066761804,3
4455,FOOD_OTHER,0.002899424413352361,1
4455,FOOD_PERSON_PARENT,0.001363419813421646,2
4455,FOOD_WALK,0.0018121402583452255,2
4455,FOOD_WANT,4.314619662726728e-4,1
4455,FOOD_WATER,0.0013806782920725528,4
4455,GOOUTSIDE_PERSON_PARENT,6.644514280599161e-4,1
4455,GOOUTSIDE_WALK,8.831316448897617e-4,1
4455,HELP_LATER,1.9809019641404862e-4,1
4455,HELP_LOVEYOU,2.1840713963600233e-4,1
4455,HELP_NOW,4.2665580766102775e-4,4
4455,HELP_OTHER,8.533116153220555e-4,3
4455,HELP_PLAY_ALL,0.0014272652613422476,3
4455,HELP_WANT,1.2698089513721065e-4,1
4455,HELP_WATER,4.0633886443907404e-4,2
4455,LATER_NOW,1.7892017740623746e-4,3
4455,LATER_OTHER,3.578403548124749e-4,2
4455,LATER_PLAY_ALL,5.985305934661038e-4,2
4455,LATER_WALK,2.2365022175779682e-4,1
4455,LATER_WATER,1.7040016895832137e-4,1
4455,LATER_YES,9.372009292707675e-5,1
4455,LOVEYOU_PERSON_PARENT,1.8552864549724928e-4,3
4455,LOVEYOU_PLAY_ALL,6.599183466421145e-4,1
4455,LOVEYOU_WALK,2.4658870604064777e-4,1
4455,LOVEYOU_WANT,5.871159667634471e-5,3
4455,NOW_OTHER,7.707330719037921e-4,6
4455,NOW_PLAY_ALL,0.0012891428166962237,3
4455,NOW_WALK,4.8170816993987003e-4,2
4455,NOW_WATER,3.6701574852561524e-4,1
4455,NOW_YES,2.0185866168908839e-4,3
4455,OTHER_OWNNAME,2.0185866168908839e-4,3
4455,OTHER_PERSON_PARENT,7.248561033380902e-4,1
4455,OTHER_PLAY_ALL,0.0025782856333924475,7
4455,OTHER_WALK,0.00096341633987974005,1
4455,OTHER_WANT,2.2938484282850955e-4,2
4455,OTHER_WATER,7.340314970512305e-4,1
4455,OWNNAME_PERSON_PARENT,9.492163257998799e-5,4
4455,PERSON_PARENT_PLAY_ALL,0.0012124081252262104,1
4455,PERSON_PARENT_WALK,4.5303506458630637e-4,2
4455,PLAY_ALL_WALK,0.0016114285208702795,2
4455,PLAY_ALL_WANT,3.836734573500666e-4,1
4455,PLAY_ALL_YES,6.752652849361171e-4,3
4455,WALK_WANT,1.4336552676781845e-4,2
4455,WALK_WATER,4.5876968565701905e-4,1
4455,WALK_YES,2.5232332711136045e-4,1
4455,WATER_YES,1.9224634446579844e-4,1
4481,ALLDONE_NOW,5.1025390625e-4,1
4481,FOOD_LATER,0.0036865234375,1
4481,FOOD_NOW,0.014008789062499999,2
4481,FOOD_WATER,0.0258056640625,4
4695,FOOD_NOW,0.0060560147028867915,6
4695,FOOD_PERSON_PARENT,0.0020186715676289305,1
4695,FOOD_WANT,0.010525930316922281,4
4695,FOOD_WATER,0.00418153396151707,4
4695,FOOD_YES,0.012832983537069631,4
4695,GOOUTSIDE_NOW,0.0017302899151105118,2
4695,GOOUTSIDE_OWNNAME,3.295790314496213e-4,1
4695,GOOUTSIDE_WANT,0.0030074086619777942,1
4695,LOVEYOU_YES,4.073963027641153e-4,1
4695,NOW_PERSON_PARENT,0.0013457810450859535,2
4695,NOW_WANT,0.0070172868779481866,2
4695,NOW_WATER,0.002787689307678047,2
4695,NOW_YES,0.008555322358046421,1
4695,PERSON_PARENT_WATER,9.292297692260156e-4,1
4695,WALK_YES,6.11094454146173e-4,1
4695,WANT_YES,0.014869965050890208,2
4697,ALLDONE_GOOUTSIDE,0.0014008569081310487,3
4697,ALLDONE_OTHER,0.002622116776758117,2
4697,ALLDONE_PLAY_ALL,0.002765794408361301,5
4697,ALLDONE_WALK,0.0012930986844286604,1
4697,FOOD_PERSON_PARENT,0.0024452827686311206,1
4697,GOOUTSIDE_OTHER,0.002622116776758117,2
4697,GOOUTSIDE_PERSON_PARENT,0.0021192450661469712,3
4697,GOOUTSIDE_PLAY_ALL,0.002765794408361301,1
4697,GOOUTSIDE_WALK,0.0012930986844286604,1
4697,OTHER_OWNNAME,0.002622116776758117,4
4697,OTHER_PERSON_PARENT,0.003966792046890485,6
4697,OTHER_PLAY_ALL,0.005176999790009615,3
4697,OTHER_WALK,0.002420415486238262,4
4697,OWNNAME_PERSON_PARENT,0.0021192450661469712,15
4697,OWNNAME_WALK,0.0012930986844286604,5
4697,OWNNAME_YES,0.0012930986844286604,1
4697,PERSON_PARENT_PLAY_ALL,0.004184150515213251,6
4697,PERSON_PARENT_WALK,0.0019562262149048965,1
4697,PERSON_PARENT_YES,0.0019562262149048965,2
4697,PLAY_ALL_WALK,0.002553040992333509,1
4697,PLAY_ALL_YES,0.002553040992333509,1
4697,WALK_YES,0.0011936295548572251,8
4771,ALLDONE_PERSON_PARENT,1.997777472561775e-4,1
4771,FOOD_HELP,0.0018729163805266643,1
4771,HELP_OWNNAME,0.0024972218407022188,1
4771,HELP_PERSON_PARENT,0.0049944436814044375,1
4771,LOVEYOU_OWNNAME,0.0010987776099089762,1
4771,LOVEYOU_YES,0.0013734720123862202,1
4771,OTHER_YES,7.491665522106658e-4,1
4771,OWNNAME_PERSON_PARENT,0.00159822197804942,1
4771,OWNNAME_WANT,3.99555494512355e-4,1
4771,OWNNAME_YES,9.988887362808875e-4,2
4771,PERSON_PARENT_YES,0.001997777472561775,1
4771,WALK_YES,0.0013734720123862202,1
4771,WANT_YES,4.994443681404437e-4,1
4879,GOOUTSIDE_WANT,0.008331927812447293,2
5091,ALLDONE_PERSON_PARENT,1.334659904389818e-4,1
